,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-2.69921875,-6.453125,-7.18359375,-7.40625,-7.19921875,-6.46875
1,-4.32421875,-6.7890625,-7.55078125,-6.734375,-7.05078125,-6.921875
2,-2.482421875,-6.92578125,-6.2109375,-8.21875,-7.5,-6.58984375
3,-5.2109375,-7.83203125,-7.68359375,-7.46875,-8.28125,-7.55078125
4,-5.87109375,-6.0703125,-5.6953125,-7.87890625,-7.52734375,-7.515625
5,-3.775390625,-7.21484375,-6.98046875,-6.53125,-6.203125,-7.10546875
6,-3.802734375,-8.0,-9.9375,-10.6796875,-9.7578125,-10.0078125
7,-5.91796875,-6.48046875,-5.8828125,-5.48828125,-5.953125,-6.40234375
8,-2.78125,-7.66796875,-7.16015625,-7.19921875,-7.55859375,-7.52734375
9,-4.625,-8.7734375,-7.12109375,-7.88671875,-7.67578125,-8.3359375
10,-6.64453125,-7.80078125,-6.58984375,-6.4453125,-7.015625,-7.4765625
11,-3.728515625,-7.98828125,-7.3359375,-6.6953125,-6.94921875,-6.50390625
12,-4.6953125,-7.38671875,-9.59375,-9.7734375,-9.625,-9.0
13,-4.18359375,-5.9453125,-7.18359375,-7.71484375,-7.33984375,-7.91015625
14,-2.625,-7.68359375,-7.43359375,-7.5625,-7.203125,-8.2578125
15,-5.98828125,-7.29296875,-8.328125,-9.484375,-11.53125,-12.3671875
16,-5.66796875,-7.41796875,-7.08984375,-6.5,-6.6875,-7.0703125
17,-4.328125,-7.98828125,-7.44921875,-8.421875,-7.9921875,-7.48828125
18,-2.6796875,-6.7890625,-7.078125,-6.11328125,-5.84375,-5.4765625
19,-3.86328125,-6.890625,-7.07421875,-7.296875,-7.66015625,-7.6640625
